Date,Content,label
2019-05-22,"[그린본드  넌 누구니③-(완)] 투명성·안정성 확보...은행·연기금이 찾는다 은행주 혼조 출발  신한지주 +0.33% 코스피 상승 출발 후 혼조세…2 060대 안팎 등락(종합) 코스피  하루만에 하락 출발…외국인 매도 화웨이 제재 유예 소식에도 코스피는 약세 0 은행권  27일부터 청년층 `전·월세 대출상품` 공급키로 디지털금융 30년 책임진다...김도진 행장  새 전산센터에 '사활' 코스피 상승 출발 후 하락 전환…장중 2 060선 내줘(종합2보) [신한금융투자 데일리] 0 코스피  오후장 들어 상승 반전…2070선 회복 무역전쟁이 뭔가요?…증시 급락에도 꿋꿋한 은행주 0 코스피 개인·외인 매수에 이틀째 상승…2 060대 마감(종합) 코스피 개인·외인 매수에 이틀째 상승…2 060대 마감(종합2보) [코스피 마감]기관 매도에도 이틀째 상승..2060선 0 신한금융투자  유튜브 공식 채널 구독 이벤트 나서 코스피  개인·외인 사자에 2거래일 연속 상승 [마켓뷰] 무역분쟁 긴장감 속 반등 성공한 코스피 0 무역전쟁이 뭔가요?…증시 급락에도 꿋꿋한 은행주 0 [수급이 보인다!] 이상준 소장 ""실적주 중심 선별 대응 유효"" 0",1
2019-05-23,"핀테크 투자금 134조원 시대…정부도 변했다 0 신한카드  고배당정책에 조정자기자본비율 하락세 은행주 혼조 출발  신한지주 +0.54% 美·中 무역분쟁 확대 우려에 코스피 하락세…2050대선으로 밀려 0 호반그룹 김상열 회장  임직원들과 `플라스틱 프리 챌린지` 동창 코스피  미중 갈등에 하락 출발…장중 2 코스피  미·중 무역분쟁 격화에 '하락 출발' 코스피  미중 갈등에 하락 출발…장중 2 무역분쟁 격화우려에…코스피 2050선·코스닥 700선 붕괴 0 [신한금융투자 데일리] 0 코스피  기관 순매도 강화…2050선 '위태' 신한은행  오는 27일 `해외 부동산 세미나` 개최 작년 국내 금융사 해외점포 순익 1.5조…전년比 37%↑ 0 코스피  외인 순매수 강화에 상승전환…2060선 회복 [코스피 마감]방향성 잃고 약보합…다시 2060선 밑으로 0 코스피 다시 2 050대…코스닥은 넉달 만에 700선 내줘(종합) 코스피  미중 무역분쟁 확산 우려에 3일만에 반락 코스피 다시 2 050대…코스닥은 넉달 만에 700선 내줘(종합2보) 코스피 다시 2050대로 0 핀테크 유니콘 '고젝' 되려면?… ""파트너십·데이터로 승부"" 0 “이제는 안면인식결제 시대”… 신한카드  新생체 인식 결제 서비스 선보여 [단독] 신한지주·KKR `5兆 공동펀드` 대폭 축소 0 핀테크 키운다…민·관 1300억원 투입 0 수출주·경기민감주 비중 줄이고 금융·통신 '경기방어주' 담아라 0",1
2019-05-24,"['중기 소호'와 상생하는 은행] ①신한은행 예상 경제성장률 하락…”경기 역행 종목 노려라” 0 은행주 혼조 출발  신한지주 +0.22% [오전시황] 코스피 하락 출발...전 거래일 대비 0.32%↓ 0 코스피 하락 출발…외인·개인 매도에 장중 2 050선 내줘(종합) 코스피  약세 출발하며 2050선 하회…4개월래 최저 미·중 갈등 격화…韓증시 장초반 약세 0 코스피 하락 출발…외인·개인 매도에 장중 2 050선 내줘(종합2보) [신한금융투자 데일리] 0 신한 찾는 해외 큰손들…조용병의 '뚜벅이 경영' 통했다 0 코스피  장중 2040선 하회…커지는 외국인 매수세 미·중 무역분쟁 장기화 조짐…코스피 이틀 연속 하락 마감 0 코스피 외인 매도에 2 040대 후퇴…코스닥 690선 '턱걸이'(종합) [코스피 마감]짙어지는 대외 불확실성…2050선도 깨져 0 코스피 외인 매도에 2 040대 후퇴…코스닥 690선 '턱걸이'(종합2보) [마켓뷰] 코스피 2050선 붕괴…전기전자 집중 매도한 외국인 -1 [업계동향] 신한지주  임직원 모여 단풍나무원 조성활동 실시 거침없는 신한지주..시총 6위로 우뚝 0 [르포] ""얼굴로 결제하고 블록체인서 월급""…핀테크 신기술 '총출동' 0",1
2019-05-27,"외국인  삼성전자는 샀다...""반도체 추가 급락 없다"" 은행주, 당분간 시장수익률 상회 행보 이어간다-하나 0 은행주 혼조 출발  신한지주 +0.11% '하락 개장→상승 전환'…코스피 2040선 혼조세 0 코스피 하락 출발 뒤 상승 전환…장중 2 050선 회복(종합2보) [신한금융투자 데일리] 0 인터넷뱅크 재도전 고심하는 '토스'  자금력 이슈 어떻게 풀까 【포착】6월  기대종목 BEST3 [돈 잘 버는 증권맨에게 듣는다] 하락장 속 연기금의 매수가 뒷받침 되는 종목 관심가져야 0 신한銀  블록체인 기술로 대출자격 검증 [코스피 마감]여전한 미·중 무역 갈등…사흘째 하락 0 신한은행  대출 업무에 블록체인 기술 도입",1
2019-05-28,G2 먹구름에 갇힌 韓 증시…'방어株'로 피신하고 보자 0 국내은행 부실채권비율  3분기 연속 0%대 코스피 상승 출발…2 050선 전후 등락(종합) 코스피  강보합서 방향 탐색…외인 '팔자' vs 개인 '사자' 공방 韓증시 나흘만에 상승세…외국인은 여전히 '팔자' 0 코스피  기관·개인 매수에 강보합… 코스닥 690선 회복 신한금융  국내외 투자자·애널리스트와 베트남 진출 성과 확인 신한금융투자  규제샌드박스 1호 `디렉셔널`과 대차서비스 MOU 맺어 [신한금융투자 데일리] 0 더머니스탁론/2.59%] 손절하지말고 빠르게 복구시켜보세요!! 0 코스피 나흘 만에 소폭 상승…코스닥 700선 회복(종합) 0 [코스피 마감]MSCI 지수변경 악재 딛고 소폭 상승 0 외인 vs 기관 힘겨루기…코스피  나흘만에 반등 코스피  외인 자금 대량 이탈에도 기관 매수로 소폭 상승… 코스닥 700선 회복 마감 코스피 나흘 만에 소폭 상승…코스닥 700선 회복(종합2보) 0 [마켓뷰] 나흘만에 오른 韓증시…외인 '팔자'는 여전 0 190조 선점하라…퇴직연금 `쩐의 전쟁` 0,1
2019-05-29,"은행주 혼조세 출발  신한지주 -1.88% 코스피·코스닥  외국인 매도 공세에 장초반 동반 약세 코스피 외인 매도에 하락 출발…장중 2 020대 후퇴(종합) [오전시황] 코스피·코스닥 외국인 매도에 하락세 -1 [퀵리포트] 신한지주  ""매수"" 유지..목표가 7%↑ 5만9000원-KB證 신한금융투자  6600억원 유상증자 8월로 연기 코스피 외인 매도에 장중 2 020대 후퇴…코스닥 1%대 하락(종합2보) [신한금융투자 데일리] 0 [더머니스탁론/연2.59%] 매수불가종목 해결 가능 & 추가매수 가능 0 신한지주  S&P 신용평가 'A등급' 획득...국내 금융사 최초 [오후1시 주식시장은] 외국인 매도에 하락폭 커진 코스피 -1 신한금투  6600억 유증 8월로 연기… 발행어음 사업 진출 올해 넘길 듯 (주)신한금융지주회사 (정정)타법인주식및출자증권취득결정(자율공시) 0 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 [IR일정] 신한지주  골드만삭스증권 GS Asia Spotlight Symposium 참여(런던) 신한금융  S&P 국제신용평가등급 A 획득 신한금융  S&P 신용 'A등급' 획득…""대내외 신인도 향상"" 신한지주   S&P 국제신용평가등급  A 획득 신한금융그룹  S&P 국제신용등급 취득으로 채권발행 기반 확대 신한금융   S&P 신용등급 'A' 획득 신한금투  6600억 유상증자 8월로 2개월 연기 [마켓인]S&P  신한금융지주 신용등급 `A` 부여 내일의 이슈&섹터 스케줄 0 코스피  외국인 팔자에 하락…원·달러 환율 이틀째 상승 코스피 외인 매도에 2 020대 '털썩'…코스닥은 1.6% 하락(종합) [코스피 마감]무역분쟁 격화에 1%대 하락…2020선 턱걸이 0 [업앤다운] 은행주 하락…신한지주·KB금융↓ 0 [마감시황] 외국인 매도에 코스피·코스닥 1% 이상 하락 -1 코스피 외인 매도에 2 020대 '털썩'…코스닥은 1.6% 하락(종합2보) MSCI 이벤트·원화 1193원 돌파…외인 우르르 빠졌다 0 신용카드로 경조사비 낸다...신한카드  간편송금 서비스 공략 '200조 쩐의 전쟁'  퇴직연금 경쟁 본격화 신한금융  지주사 첫 S&P 국제신용평가등급 A 획득 증시요약(1) - 코스피 마감시황 0",3
2019-05-30,"신한금투 6 600억 유상증자 6월 예정서 8월로 연기 [29일 주요 크레딧 공시]KB증권  신용등급 `AA+` 상향 外 여신금융협회장 1차 회추위 카드 CEO들 ""오늘 보고 결정"" 0 은행주 하락 출발  신한지주 -0.98% 코스피 상승 출발…외인·기관 매수에 장중 2 030선 회복(종합) 코스피  외인·기관 저가 매수세 유입에 상승세 코스피 장초반 상승세…외국인 닷새만에 순매수 0 증권거래세 인하 첫날…코스피  상승 출발 키움 “신한베트남은행 성장  신한지주 기업가치 재평가 요인” 증시가 안 좋아? “가치투자”하면 끄떡 없다 0 [신한금융투자 데일리] 0 신한금융투자  인도네시아 기업의 1000억원 규모 김치본드 발행 성공 코스피 상승 출발…외인·기관 매수에 장중 2 030선 회복(종합2보) 약세장 속 큰손들 담은 종목 보니 0 한국은행 내일 금통위...'금리인하' 신호주나 0 코스피 외인·기관 매수에 2 030선 회복…코스닥 690 내줘(종합) 코스피 외인·기관 매수에 2 030선 회복…코스닥 690 내줘(종합2보) 코스피  외국인·기관 순매수에 2030선 회복…코스닥은 하락 신한카드  금융권 첫 빅데이터 기반 초개인화 서비스 선보여 [연2.59%] 더머니스탁론과 함께라면 수익실현 100% 준비 완료 0",2
2019-05-31,"[크레딧+] 브라질국채  연금개혁 실패시 '폭망' 우려 공매도 찾는 인공지능 ‘AI-스마트모멘텀’ 출시 0 미·중 무역분쟁 재점화…코스피  하락 출발 코스피 하락 출발…기관 매도에 2 020대 약세(종합) 코스피  한은 금통위 경계감에 하루만에 반락 코스피  기관 매도에 2030선 초반서 약세 코스피 하락 출발…기관 매도에 2 030선 전후 등락(종합2보) 【주식자금만 10년 부자네 5년 고정금리 / 독점 판매 / 예약부터 / 5월 한도 소진 】 0 5G 관련주 크게 담는 바스켓 전략 어떨까?.. 투자는 연 2.59% 자금으로 0 [신한금융투자 데일리] 0 코스피  외인 매수세·바이오株 분전에 상승 반전 더머니스탁론/2.59%] 손절하지 말고 빠르게 복구시켜 보세요!! 0 코스피  소폭 상승 마감…""금통위 소수의견 영향"" 코스피  외인 매수에 2 [코스피 마감]外人 매수세에 소폭 상승…2040선 회복 0 코스피  외인 매수에 2 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 (주)신한금융지주회사 지속가능경영보고서 등 관련사항(자율공시) 0",2
2019-06-03,"은행주 혼조세 출발  신한지주 -0.11% 코스피  트럼프發 관세폭탄 우려에 2030선 하락 출발 [오전시황] 코스피  외국인 매수에 장 초반 상승세 코스피  사흘째 상승…2050선 눈 앞 [리포트 브리핑]신한지주  '오렌지생명 편입효과와 유가증권관련 이익증가' 목표가 56 코스피  외인 순매수 확대에 2050선 '회복' 코스피  `돌아온 외국인` 상승 견인…2050선 회복 코스피 하락 출발 후 상승…외인 매수에 장중 2 050 회복(종합2보) 신한지주  골드만삭스증권 GS Asia Spotlight Symposium 참여(런던) 신한지주  중소기업 인식 개선 프로그램 강의 마쳐 국내최초 '코드위' 발족 한투운용 ""이사선임 찬반넘어 재무개선 주주서한 확대"" 0 신한금투  해외주식 투자하는 ‘은행+증권’ 계좌 이벤트 진행 [신한금융투자 데일리] 0 오렌지 품은 신한지주·자본확충 제동걸린 케뱅 BIS비율↓ 0 [오후1시 주식시장은] 코스피 외국인 매수에 2 060대 올라서 신한은행  부부은퇴교실 진행 은행지주사 BIS 비율 0.71%p 하락…우리금융 편입 영향 0 국내 9개 은행지주 BIS비율 대체로 하락했다 0 증권거래세 인하 첫날  코스피 1%대 '상승' 신한금투  `외화예금+해외주식거래` 상품 서비스 강화 및 개편 기념 이벤트 아톤  신한베트남은행 모바일 뱅킹 SOL에 모바일OTP 공급 코스피 사흘째 상승…외인 매수에 2 060선 회복(종합) [마감시황] 코스피 외국인 매수에 2 060대 코스피 사흘째 상승…외인 매수에 2 060선 회복(종합2보) [코스피 마감]`반짝` 中 경제지표에 외국인 '사자'…2060선 회복 0 [더머니스탁론/2.59%] 증권사 신용/미수 반대매매 완벽대응!! 0 외인  3거래일 연속 코스피 '사자'…2060선 회복 미래에셋대우도 가세...퇴직연금 수수료 인하 경쟁 촉발하나 0",1
2019-06-04,"[증시閑담] ""8월에는 제발""…신한금투  증자 연기에 안절부절 미래에셋대우도 가세...퇴직연금 수수료 인하 경쟁 촉발하나 0 [개장시황] 나스닥 하락 여파  하락 출발한 코스피 코스피  보합권서 등락…코스닥은 700선 회복 코스피  개인 매수에 2070선 상승 출발 코스피  외인·기관 동반 매도에 약세 코스피 하락 출발 후 혼조세…장중 2 070선 회복(종합2보) [IR일정] 신한지주  2019 하나금융투자 금융 CFO Corporate Day 참석(국내) 신한지주  2019 하나금융투자 금융 CFO Corporate Day 참석(국내) '효자' 오렌지라이프에 '효녀' 아시아신탁까지...신한금융 2분기도 '넘버 1' 수성 예상 0 `반쪽짜리` 지배구조 의무 공시…전원 제출했지만 준수율은 `절반` 0 신한은행  호치민 강남 '푸미흥'에 첫 PB센터 신한금융 주 52시간 '비은행 계열사' 7월 적용...금융권 최초 0 코스피  외인 매도에 혼조세 검찰  ‘남산 3억원 사건’ 이백순·신상훈 위증 혐의 불구속기소 신한은행  호치민 '강남'에 자산관리센터 문 열어 [마감시황] 코스피 외국인 매도에...소폭 하락 마감 -1 코스피 외인 매도에 2 060대 약보합…코스닥은 700선 회복(종합) 코스피 외인 매도에 2 060대 약보합…코스닥 700선 회복(종합2보) [코스피 마감]외국인 `매도` 3거래일만에 약보합세…2066선 -1 외국인 매도세에 나흘만에 반락…코스피 2060선은 지켜 -1 신한베트남銀 PWM센터 오픈…해외 첫 고액 자산관리 서비스 0 신한금투  개인인증앱 PASS 활용한 해외주식 간편투자 서비스 나서 금감원  '마일리지 소송 패소' 하나카드 보상방안 예의주시",1
