Date,Title,Content,출처,구분,,,,
2021-01-06 10:31,오전 10:31 현재 코스닥은 45:55으로 매수우위, 매수강세 업종은 종이·목재업(1.27%↓),0,서울경제,증권,,,
2021-01-06 10:15,‘이용료 없는 카카오톡 종목추천’, 화제,0,한경뉴스,증권,,,
2021-01-06 10:02,▶ 치료제 효과 입증! 임상결과 발표 임박! NEW 대장株 급부상합니다!,0,뉴스핌,정치,,,,
2021-01-06 10:01,운송장비·부품업(-3.18%↓)이 약세인 가운데, 코스닥도 하락 흐름(-0.39%↓),0,서울경제,증권,,,
2021-01-06 10:01,오전 10:01 현재 코스닥은 43:57으로 매수우위, 매수강세 업종은 비금속업(1.34%↓),0,서울경제,증권,,,
2021-01-06 9:24,코스닥도 990선 터치…개인 '사자'에 강세 이어져,0,이데일리,경제/산업,,,,
2021-01-06 9:22,사상 첫 '코스피 3000' 시대 열렸다…장중 3020선 돌파, 1%대 강세,0,아시아경제,증권,,,
2021-01-06 9:16,동학개미 이끈 코스피, '꿈의 3000 돌파',0,머니투데이,주식,,,
2021-01-06 9:05,하락률 상위 50선 - 코스닥,0,조선비즈,뉴스,,,,
2021-01-06 9:05,[개장 시황] 코스닥 987.25.. 개인의 순매수에 상승 출발 (▲1.49, +0.15%),0,서울경제,증권,,,
2021-01-06 9:05,“주식카톡방 완전무료 선언” 파격결정,0,한경뉴스,증권,,,,
2021-01-06 9:01,고수의 관심종목 1월 6일 투자전략,0,이데일리,경제/산업,,,,
2021-01-06 8:20,오늘 ‘상한가 종목’, 알고 보니 어제 추천받았네,0,한경뉴스,증권,,,
2021-01-06 8:19,반등이 기대되는 수요일(6일) 폭등 유망 종목 : BEST 5,0,이데일리,경제/산업,,,,
2021-01-06 3:00,1월 효과 업고 '천스닥' 간다…바이오株 '줍줍'하는 개미,0,이데일리,경제/산업,,,,
2021-01-05 20:05,압도적인 수익행진, ‘무료카톡방’에 개인투자자가 모이고 있다.,0,한경뉴스,증권,,,
2021-01-05 19:30,"현재 있는 예수금으로 ""이 종목"" 반드시 잡으세요! ""수요일 上""",0,뉴스핌,정치,,,,
2021-01-05 18:35,05일, 코스닥 기관 순매도상위에 연구·개발 업종 5종목,0,한경뉴스,증권,,,
2021-01-05 17:09,증시요약(2) - 코스닥 마감시황,0,인포스탁,코스닥종목,,,,
2021-01-05 16:52,에이치엘비(주) [투자주의]종가급변종목,0,코스닥공시,시장조치,,,,
2021-01-05 16:48,에이치엘비, 전남도 발주 ‘어업지도선’ 2척 인도,0,이데일리,과학/테크놀로지,,,
2021-01-05 16:42,"동학개미 땡큐 코스피 3000 문턱…""코스닥도 주목""",0,머니투데이,주식,,,,
2021-01-05 16:06,새해 '개미 파워'에 3000선 눈앞…코스피 '2990.57' 마감,0,머니투데이,주식,,,,
2021-01-05 16:04,에이치엘비(주) 추가상장(국내사모 CB전환),0,코스닥공시,시장조치,,,,
2021-01-05 16:02,'개미의 힘' 코스피, 6거래일째 최고치 쓰며 3000 턱밑 마감[종합],0,한경뉴스,증권,,,
2021-01-05 15:56,코스피·코스닥, 사상 최고치 재차 경신하며 마감… 3000선·1000선 정조준,0,아시아경제,증권,,,
2021-01-05 15:52,[코스닥 마감]개인 매수에 980선…'천스닥'에 성큼,0,이데일리,경제/산업,,,,
2021-01-05 15:35,종가 동시호가 특이 종목(코스피/코스닥),0,인포스탁,코스닥종목,,,,
2021-01-05 15:18,에이치엘비(028300)  소폭 상승세 +4.18%, 나흘째 상승,0,인포스탁,코스닥종목,,,
2021-01-05 15:17,에이치엘비, +2.89% 상승폭 확대,0,조선비즈,뉴스,,,
2021-01-05 14:30,글로벌 친환경 기조 강화 지속...저탄소 관련주에서 기회 찾아볼까,0,이데일리,경제/산업,,,,
2021-01-05 10:32,에이치엘비, 주가 9만 1900원.. 전일대비 -1.5%,0,아시아경제,증권,,,
2021-01-05 9:31,외국계 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2021-01-05 9:26,코스피 보합권 등락…2,940대(종합),0,연합뉴스,경제,,,
2021-01-05 9:16,코스닥, 개인·외국인 '사자'…980선 상승,0,이데일리,경제/산업,,,
2021-01-04 18:35,04일, 기관 코스닥에서 셀트리온헬스케어(-7.18%), 알테오젠(-4.01%) 등 순매도,0,한경뉴스,증권,,
2021-01-04 16:15,[코스닥 마감]개인 덕에 970선 돌파…닷컴버블 이후 최고,0,이데일리,경제/산업,,,,
2021-01-04 13:16,코스피, 상승폭 키우며 2940선 진입…시총상위주 들썩,0,한경뉴스,증권,,,
2021-01-04 11:37,올해 건설경기 개선 전망? 수혜주에서 기회 찾아볼까,0,머니투데이,증권-일반,,,,
2021-01-04 11:36,동학개미, 첫날부터 7000억 넘게 순매수,0,조선비즈,Market,,,
2021-01-04 11:32,에이치엘비, 외국인 1만 3342주 순매도… 주가 2.38%,0,아시아경제,증권,,,
2021-01-04 10:32,새해 첫 거래일 코스닥 하락…기관 매도공세,0,이데일리,경제/산업,,,,
2021-01-04 10:30,개인 매수세에 새해 첫 코스피 강보합 출발,0,아시아경제,증권,,,,
2021-01-04 10:28,코스피, 새해 첫거래일 상승세…2,890선 접근(종합),0,연합뉴스,경제,,
2021-01-04 10:24,상승 출발한 새해 첫날 코스피, 기관 매도에 반락…2870선 등락,0,머니투데이,국제,,,
2021-01-03 20:59,▶ [ 최초 ] 정부 예산 증액 편성! 大 수혜주 진입!,0,이데일리,경제/산업,,,,
2021-01-03 15:25,▶ [ 외신 ] 세계 최초 꿈의 신소재 개발 임박!,0,이데일리,경제/산업,,,,
2021-01-02 8:00,작년에 화끈했던 증시, 올해 ‘1월 효과’도 기대,0,조선비즈,Market,,,
2021-01-01 9:00,[Review] [2020] 부활한 '제약·바이오', 코스닥 대장주 지위 회복시총 상위종목 절반 차지…코로나19·동학개미 여파속 수혜 확대,0,팍스넷뉴스,증권,,,
2020-12-31 17:20,에이치엘비는 9거래일 넘게 100,000원 라운드 피겨 가격대에서 공방을 펼치다,0,이데일리,경제/산업,,,
2020-12-31 14:06,[2020 증시] 코스닥, 코로나에 울고 웃어…'제약·바이오' 약진,0,인포스탁,코스닥종목,,,
2020-12-31 12:39,[Review] [2020] 20년만 최고치…지수 '1000' 넘보는 코스닥3월 최저점 달성 후 900대 회복…동학개미 주도,0,팍스넷뉴스,증권,,,,
2020-12-30 18:40,‘이용료 없는 카카오톡 종목추천’, 화제,0,아시아경제,증권,,,
2020-12-30 17:52,코로나로 확 바뀐 코스닥 간판기업…시총 10위 중 절반 변경,0,이데일리,경제/산업,,,,
2020-12-30 17:14,올해 상장종목 중 20%가 역대 최고가 찍었다,0,이데일리,경제/산업,,,,
2020-12-30 17:02,[마켓인사이트] CS, 2년 연속 '10-10클럽'…KB증권, 8년째 채권시장 1위,0,한경뉴스,증권,,
2020-12-30 16:01,2020년 코스피 사상 최고가 랠리 마감…2,900선 눈앞(종합),0,연합뉴스,경제,,,
2020-12-30 15:55,[코스닥 마감]968선까지 올라 19년3개월 최고…개미가 '열일',0,이데일리,경제/산업,,,,
2020-12-30 15:01,외국계 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-12-30 14:07,'올해 마지막 주식장' 코스피·코스닥 1%넘게 상승,0,아시아경제,증권,,,,
2020-12-30 13:58,코스닥, 개인 매수세에 970선 터치…연중 최고,0,이데일리,경제/산업,,,
2020-12-30 13:50,HLB ‘리보세라닙’, 세포독성항암제 병용요법서 높은 범용성 입증,0,인포스탁,코스닥종목,,,
2020-12-30 13:30,에이치엘비, 외국인 2만 5000주 순매도… 주가 1.09%,0,아시아경제,증권,,,
2020-12-30 11:16,리보세라닙 병용 식도암 임상, 방사선 병행시 3명중 1명 `완전관해`,0,이데일리,경제/산업,,,
2020-12-30 10:15,‘이용료 없는 카카오톡 종목추천’, 화제,0,한경뉴스,증권,,,
2020-12-30 9:39,리보세라닙, 세포독성항암제 병용요법서 유효성 확인…“33.3% 완전관해 관찰”,0,인포스탁,코스닥종목,,,
2020-12-30 9:31,외국계 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-12-30 9:26,코스닥, 950선 보합권 등락…개인만 '사자',0,이데일리,경제/산업,,,
2020-12-30 9:20,외국인·기관 순매도세에 코스피 소폭 내림세,-1,아시아경제,증권,,,,
2020-12-30 9:08,리보세라닙," 식도암 임상 17명 완전관해 ""전체 환자의 33.3%""",0,머니투데이,중기,,,
2020-12-30 9:05,[SEN]에이치엘비, ‘리보세라닙’ 세포독성항암제 병용요법서 높은 범용성 입증,0,서울경제,증권,,,
2020-12-30 8:44,리보세라닙, 세포독성 항암제 병용요법서 유효성 확인,0,한경뉴스,IT/과학,,,
2020-12-29 18:35,29일, 기관 코스닥에서 셀트리온헬스케어(+6.67%), 메드팩토(+3.83%) 등 순매도,0,한경뉴스,증권,,
2020-12-29 17:23,'이 종목' 지금 매수 적기 왔다!,0,서울경제,증권,,,,
2020-12-29 16:36,배당락일 2.2조 순매수 나선 개미, 사상 최고치 이끌었다,0,머니투데이,주식,,,
2020-12-29 16:31,기관 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-12-29 15:57,개인 국내 증시서 2.5조 순매수…코스피·코스닥 상승 마감,0,아시아경제,증권,,,,
2020-12-29 15:46,[코스닥 마감]3%대 상승 '957.41'…5일 만에 올해 최고가 경신,0,이데일리,경제/산업,,,,
2020-12-29 12:23,박셀바이오 10배 안부러운 바이오 신흥강자는?,0,머니투데이,증권-일반,,,,
2020-12-29 11:42,배당일 이후 제약바이오 급락!  담을 종목은??,0,머니투데이,증권-일반,,,,
2020-12-29 9:37,코스피 강세 출발…배당락에도 2,800대 유지(종합),0,연합뉴스,경제,,,
2020-12-29 9:24,코스닥, 트럼프 美 부양책 서명에 1%대 상승 출발,0,이데일리,경제/산업,,,
2020-12-29 9:19,코스피, 배당락에도 소폭 강세...개미 사자,0,머니투데이,주식,,,
2020-12-29 9:16,'배당락' 코스피, 2800선서 공방…코스닥은 1%대 상승,0,아시아경제,증권,,,
2020-12-29 9:16,에이치엘비(028300)  소폭 상승세 +4.46%, 5거래일만에 반등,0,인포스탁,코스닥종목,,,
2020-12-28 18:35,28일, 코스닥 기관 순매수상위에 연구·개발 업종 6종목,0,한경뉴스,증권,,,
2020-12-28 18:20,이렇게 추천주가 상한가가 나오다니..,0,한경뉴스,증권,,,,
2020-12-28 18:16,에이치엘비 자회사 엘레바, 항암제 아필리아 ‘LO협약’,0,인포스탁,코스닥종목,,,
2020-12-28 18:13,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(12월 28일-최종치),0,서울경제,증권,,,,
2020-12-28 17:50,“이 종목이 상한가 갈걸 미리 알고 있었나?”,0,한경뉴스,증권,,,,
2020-12-28 17:38,"2020 증시전망 ""배당락 후 헬스케어·중소형株 주목""",0,한경뉴스,증권,,,,
2020-12-28 16:30,기관 순매수 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-12-28 16:17,양도세 피해라 28일 9000억원 던진 개인…외국인·기관 매수에 2800선은 사수,0,아시아경제,증권,,,,
2020-12-28 15:56,[코스닥 마감]개인 차익실현에 하락…920선,0,이데일리,경제/산업,,,,
2020-12-28 15:05,에이치엘비, +2.02% 상승폭 확대,0,조선비즈,뉴스,,,
2020-12-28 15:03,[SEN]에이치엘비 자회사 엘레바, 항암제 아필리아 L/O 계약 체결,1,서울경제,증권,,,
2020-12-28 15:00,에이치엘비, 첫 라이선스 아웃 성공…난소암 치료제 유럽 공급,0,머니투데이,주식,,,
2020-12-28 14:09,코스피, 오후 들어서도 2800선 유지…코스닥 하락 반전,0,아시아경제,증권,,,
2020-12-28 9:14,코스닥, 개인 사자에 상승 출발…930선,0,이데일리,경제/산업,,,
2020-12-25 14:15,2020 보고서 결산…'비대면·뉴딜' 조회수 톱10 휩쓸어,0,한경뉴스,증권,,,,
2020-12-25 8:00,이달 들어 코스피 외면한 외국인, 코스닥 바이오는 집중매수,0,조선비즈,Market,,,
2020-12-24 19:00,"현대바이오, 명신산업 급락한 진짜 이유 꼭 확인하고 대비하세요!",0,뉴스핌,정치,,,,
2020-12-24 18:51,"코로나19 치료 ""완전 사멸↑"" 모더나 백신 출시?",0,이데일리,경제/산업,,,,
2020-12-24 18:35,24일, 코스닥 기관 순매수상위에 연구·개발 업종 4종목,0,한경뉴스,증권,,,
2020-12-24 18:35,24일, 외국인 코스닥에서 알테오젠(+4.12%), 메드팩토(+7.99%) 등 순매수,0,한경뉴스,증권,,
2020-12-24 18:10,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(12월 24일-최종치),0,서울경제,증권,,,,
2020-12-24 16:13,코스피 1.7% 급등…사상 최초 2,800선 돌파(종합),0,연합뉴스,경제,,,
2020-12-24 15:53,코스피, 사상 첫 '2800선' 돌파 마감,0,아시아경제,증권,,,
2020-12-24 15:48,[코스닥 마감]외국인·기관 쌍끌이 매수에 사흘 만에 상승,0,이데일리,경제/산업,,,,
2020-12-24 14:30,에이치엘비, 검색 상위 랭킹... 주가 -0.11%,0,아시아경제,증권,,,
2020-12-24 11:42,"에이치엘비제약 ""나노젠과 코로나 백신·치료제 개발…HBS 확장""",0,머니투데이,중기,,,,
2020-12-24 11:30,평생무료 주식카톡방, 1500명 정원 마감임박!,0,뉴스핌,정치,,,
2020-12-24 10:36,에이치엘비제약, 나노젠 손잡고 글로벌 역량 강화,0,이데일리,경제/산업,,,
2020-12-24 9:51,[SEN]에이치엘비제약, 베트남 나노젠과 글로벌 의약품 개발 협력 MOU,0,서울경제,증권,,,
2020-12-24 9:46,코스피 장 초반 상승세…장중 최고치 경신,0,연합뉴스,경제,,,,
2020-12-24 9:10,코스닥, 美 부양 기대·백신 계약 체결에 상승 출발,1,이데일리,경제/산업,,,
2020-12-24 8:55,에이치엘비그룹," 中 항서제약과 신약 협업 본격 ""파이로티닙 폐암 임상 3상 승인""",0,머니투데이,중기,,,
2020-12-24 8:52,[SEN]에이치엘비생명과학, ‘파이로티닙’ 비소세포폐암 글로벌 임상 3상 승인받아,0,서울경제,증권,,,
2020-12-23 18:35,23일, 코스닥 외국인 순매수상위에 연구·개발 업종 6종목,0,한경뉴스,증권,,,
2020-12-23 16:07,코스피, 기관·외인 매수에 반등…2,760선 근접(종합),0,연합뉴스,경제,,
2020-12-23 16:06,잠시 주춤 했지만…끝내 상승 마감 코스피,0,아시아경제,증권,,,,
2020-12-23 16:00,"예수금 200만원 있으신분들 ""15분 안""에 이종목 잡으세요",0,뉴스핌,정치,,,,
2020-12-23 15:44,[코스닥 마감]개인·기관 동반 매도에 하락…이틀째 `920선`,0,이데일리,경제/산업,,,,
2020-12-23 14:14,상승반전 코스피, 1% 오르며 2760대 도달,0,아시아경제,증권,,,
2020-12-23 11:45,양심을 걸고 목요일 내일 개장즉시 상한가 입니다,0,뉴스핌,정치,,,,
2020-12-23 11:39,“에이비프로바이오, 메디톡스” 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,머니투데이,증권-일반,,,
2020-12-23 11:00,“신풍제약, 진원생명과학” 급락한 진짜 이유 꼭 확인하고 대비하세요!,0,이데일리,경제/산업,,,
2020-12-23 10:45,지금 손실 3일안에 복구하실분 빠르게 들어오세요,0,이데일리,경제/산업,,,,
2020-12-23 10:00,투자자 마다 자신의 투자 성향에 맞는 투자 방법이 있다,0,한경뉴스,증권,,,,
2020-12-23 9:38,코스피 반등 출발…2,750대 재진입(종합),0,연합뉴스,경제,,,
2020-12-23 9:21,코스닥, 개인·외인 매수에 1%대 상승 출발 `930선`,0,이데일리,경제/산업,,,
2020-12-22 18:35,22일, 기관 코스닥에서 셀트리온헬스케어(-2.09%), 프리시젼바이오(+30%) 등 순매도,0,한경뉴스,증권,,
2020-12-22 18:35,22일, 코스닥 외국인 순매도상위에 제약 업종 6종목,0,한경뉴스,증권,,,
2020-12-22 16:31,기관 순매도 금액 상위 20선 - 코스닥,0,조선비즈,뉴스,,,,
2020-12-22 16:06,코스피 2730·코스닥 920선으로 밀려…외국인·기관 순매도↑,0,아시아경제,증권,,,,
2020-12-22 15:51,[코스닥 마감]外人·기관 동반 매도에 급락…920선으로 ‘후퇴’,0,이데일리,경제/산업,,,,
2020-12-22 14:19,"에이치엘비 ""리보세라닙", 병용임상서 담낭암," 폐암 ‘완전 관해’ 관찰""",0,아시아경제,증권,,
2020-12-22 13:58,코스피 2760선 유지…코스닥은 하락폭 키워,0,아시아경제,증권,,,,
2020-12-22 13:00,재차 강조 드렸습니다 수요일 내일 상한가 유력입니다 ※카운트다운 D-1※,0,뉴스핌,정치,,,,
2020-12-22 11:30,그냥 사두십시요 내일부터 알아서 올라갑니다,0,뉴스핌,정치,,,,
2020-12-22 10:48,리보세라닙, 병용임상서 담낭암ㆍ폐암 ‘완전 관해’ 관찰,0,인포스탁,코스닥종목,,,
2020-12-22 10:15,단타 필요하신분 보세요 15분뒤 급등 가능성,0,이데일리,경제/산업,,,,
2020-12-22 10:02,에이치엘비, 中 리보세라닙·캄렐리주맙 병용시 폐암·담낭암 완전 관해,0,이데일리,경제/산업,,,
2020-12-22 9:39,외국인·기관 순매도에 코스피 2760선으로…코스닥도 하락세,0,아시아경제,증권,,,,
2020-12-22 9:35,코스피 장 초반 하락세…2,770대(종합),0,연합뉴스,경제,,,
2020-12-22 9:24,코스닥, 外人·기관 매도에 하락 출발…950선 ‘턱걸이’,0,이데일리,경제/산업,,,
2020-12-22 9:05,[SEN]에이치엘비 “리보세라닙, 병용임상서 담낭암·폐암 ‘완전 관해’ 관찰”,0,서울경제,증권,,,
2020-12-22 9:00,리보세라닙, 병용임상서 담낭암, 폐암 ‘완전 관해’ 관찰,0,머니투데이,중기,,
2020-12-22 8:51,에이치엘비 리보세라닙, 병용임상서 담낭암·폐암 ‘완전 관해’ 관찰,0,인포스탁,코스닥종목,,,
